movie_id,title,year,industry,language,country,genre,director,cast,runtime_minutes,rating,overview,keywords,rag_text,data_type
895,Bollywood Story 2022 395,2022,Bollywood,Hindi,India,Romance,Kiran Varma,Ananya Reddy; Sophia Davis,94,6.7,"Bollywood Story 2022 395 is a romance film released in 2022. It follows Ananya Reddy and Sophia Davis through a story involving love, relationships, emotional journey. The film is directed by Kiran Varma and belongs to the Bollywood film industry.","love, relationships, emotional journey","Title: Bollywood Story 2022 395. Year: 2022. Industry: Bollywood. Language: Hindi. Country: India. Genre: Romance. Director: Kiran Varma. Cast: Ananya Reddy, Sophia Davis. Runtime: 94 minutes. Rating: 6.7. Overview: Bollywood Story 2022 395 is a romance film released in 2022. It follows Ananya Reddy and Sophia Davis through a story involving love, relationships, emotional journey. The film is directed by Kiran Varma and belongs to the Bollywood film industry. Keywords: love, relationships, emotional journey.",synthetic_demo_data
829,Bollywood Story 2026 329,2026,Bollywood,Hindi,India,Mystery,Arjun Rao,Arjun Kumar; Noah Smith,118,7.7,"Bollywood Story 2026 329 is a mystery film released in 2026. It follows Arjun Kumar and Noah Smith through a story involving clues, investigation, hidden truth. The film is directed by Arjun Rao and belongs to the Bollywood film industry.","clues, investigation, hidden truth","Title: Bollywood Story 2026 329. Year: 2026. Industry: Bollywood. Language: Hindi. Country: India. Genre: Mystery. Director: Arjun Rao. Cast: Arjun Kumar, Noah Smith. Runtime: 118 minutes. Rating: 7.7. Overview: Bollywood Story 2026 329 is a mystery film released in 2026. It follows Arjun Kumar and Noah Smith through a story involving clues, investigation, hidden truth. The film is directed by Arjun Rao and belongs to the Bollywood film industry. Keywords: clues, investigation, hidden truth.",synthetic_demo_data
1416,Tollywood Story 2022 416,2022,Tollywood,Telugu,India,Science Fiction,Priya Reddy,Mia Taylor; Ayaan Khan,160,6.1,"Tollywood Story 2022 416 is a science fiction film released in 2022. It follows Mia Taylor and Ayaan Khan through a story involving technology, future, artificial intelligence. The film is directed by Priya Reddy and belongs to the Tollywood film industry.","technology, future, artificial intelligence","Title: Tollywood Story 2022 416. Year: 2022. Industry: Tollywood. Language: Telugu. Country: India. Genre: Science Fiction. Director: Priya Reddy. Cast: Mia Taylor, Ayaan Khan. Runtime: 160 minutes. Rating: 6.1. Overview: Tollywood Story 2022 416 is a science fiction film released in 2022. It follows Mia Taylor and Ayaan Khan through a story involving technology, future, artificial intelligence. The film is directed by Priya Reddy and belongs to the Tollywood film industry. Keywords: technology, future, artificial intelligence.",synthetic_demo_data
476,Hollywood Story 2026 476,2026,Hollywood,English,United States,Science Fiction,Priya Reddy,Mia Taylor; Ayaan Khan,94,6.6,"Hollywood Story 2026 476 is a science fiction film released in 2026. It follows Mia Taylor and Ayaan Khan through a story involving technology, future, artificial intelligence. The film is directed by Priya Reddy and belongs to the Hollywood film industry.","technology, future, artificial intelligence","Title: Hollywood Story 2026 476. Year: 2026. Industry: Hollywood. Language: English. Country: United States. Genre: Science Fiction. Director: Priya Reddy. Cast: Mia Taylor, Ayaan Khan. Runtime: 94 minutes. Rating: 6.6. Overview: Hollywood Story 2026 476 is a science fiction film released in 2026. It follows Mia Taylor and Ayaan Khan through a story involving technology, future, artificial intelligence. The film is directed by Priya Reddy and belongs to the Hollywood film industry. Keywords: technology, future, artificial intelligence.",synthetic_demo_data
1281,Tollywood Story 2020 281,2020,Tollywood,Telugu,India,Action,Arjun Rao,Arjun Kumar; Noah Smith,106,7.3,"Tollywood Story 2020 281 is a action film released in 2020. It follows Arjun Kumar and Noah Smith through a story involving mission, chase, conflict. The film is directed by Arjun Rao and belongs to the Tollywood film industry.","mission, chase, conflict","Title: Tollywood Story 2020 281. Year: 2020. Industry: Tollywood. Language: Telugu. Country: India. Genre: Action. Director: Arjun Rao. Cast: Arjun Kumar, Noah Smith. Runtime: 106 minutes. Rating: 7.3. Overview: Tollywood Story 2020 281 is a action film released in 2020. It follows Arjun Kumar and Noah Smith through a story involving mission, chase, conflict. The film is directed by Arjun Rao and belongs to the Tollywood film industry. Keywords: mission, chase, conflict.",synthetic_demo_data
58,Hollywood Story 2021 058,2021,Hollywood,English,United States,Adventure,Emma Brooks,Noah Smith; Rahul Verma,165,8.8,"Hollywood Story 2021 058 is a adventure film released in 2021. It follows Noah Smith and Rahul Verma through a story involving journey, exploration, discovery. The film is directed by Emma Brooks and belongs to the Hollywood film industry.","journey, exploration, discovery","Title: Hollywood Story 2021 058. Year: 2021. Industry: Hollywood. Language: English. Country: United States. Genre: Adventure. Director: Emma Brooks. Cast: Noah Smith, Rahul Verma. Runtime: 165 minutes. Rating: 8.8. Overview: Hollywood Story 2021 058 is a adventure film released in 2021. It follows Noah Smith and Rahul Verma through a story involving journey, exploration, discovery. The film is directed by Emma Brooks and belongs to the Hollywood film industry. Keywords: journey, exploration, discovery.",synthetic_demo_data
638,Bollywood Story 2024 138,2024,Bollywood,Hindi,India,Adventure,Nisha Kapoor,Olivia Wilson; Ananya Reddy,158,7.4,"Bollywood Story 2024 138 is a adventure film released in 2024. It follows Olivia Wilson and Ananya Reddy through a story involving journey, exploration, discovery. The film is directed by Nisha Kapoor and belongs to the Bollywood film industry.","journey, exploration, discovery","Title: Bollywood Story 2024 138. Year: 2024. Industry: Bollywood. Language: Hindi. Country: India. Genre: Adventure. Director: Nisha Kapoor. Cast: Olivia Wilson, Ananya Reddy. Runtime: 158 minutes. Rating: 7.4. Overview: Bollywood Story 2024 138 is a adventure film released in 2024. It follows Olivia Wilson and Ananya Reddy through a story involving journey, exploration, discovery. The film is directed by Nisha Kapoor and belongs to the Bollywood film industry. Keywords: journey, exploration, discovery.",synthetic_demo_data
1331,Tollywood Story 2021 331,2021,Tollywood,Telugu,India,Action,Ryan Miller,Ravi Patel; Liam Johnson,132,7.2,"Tollywood Story 2021 331 is a action film released in 2021. It follows Ravi Patel and Liam Johnson through a story involving mission, chase, conflict. The film is directed by Ryan Miller and belongs to the Tollywood film industry.","mission, chase, conflict","Title: Tollywood Story 2021 331. Year: 2021. Industry: Tollywood. Language: Telugu. Country: India. Genre: Action. Director: Ryan Miller. Cast: Ravi Patel, Liam Johnson. Runtime: 132 minutes. Rating: 7.2. Overview: Tollywood Story 2021 331 is a action film released in 2021. It follows Ravi Patel and Liam Johnson through a story involving mission, chase, conflict. The film is directed by Ryan Miller and belongs to the Tollywood film industry. Keywords: mission, chase, conflict.",synthetic_demo_data
1054,Tollywood Story 2024 054,2024,Tollywood,Telugu,India,Thriller,Nisha Kapoor,Olivia Wilson; Ananya Reddy,137,6.7,"Tollywood Story 2024 054 is a thriller film released in 2024. It follows Olivia Wilson and Ananya Reddy through a story involving suspense, investigation, danger. The film is directed by Nisha Kapoor and belongs to the Tollywood film industry.","suspense, investigation, danger","Title: Tollywood Story 2024 054. Year: 2024. Industry: Tollywood. Language: Telugu. Country: India. Genre: Thriller. Director: Nisha Kapoor. Cast: Olivia Wilson, Ananya Reddy. Runtime: 137 minutes. Rating: 6.7. Overview: Tollywood Story 2024 054 is a thriller film released in 2024. It follows Olivia Wilson and Ananya Reddy through a story involving suspense, investigation, danger. The film is directed by Nisha Kapoor and belongs to the Tollywood film industry. Keywords: suspense, investigation, danger.",synthetic_demo_data
1371,Tollywood Story 2026 371,2026,Tollywood,Telugu,India,Action,Kiran Varma,Ananya Reddy; Sophia Davis,169,6.5,"Tollywood Story 2026 371 is a action film released in 2026. It follows Ananya Reddy and Sophia Davis through a story involving mission, chase, conflict. The film is directed by Kiran Varma and belongs to the Tollywood film industry.","mission, chase, conflict","Title: Tollywood Story 2026 371. Year: 2026. Industry: Tollywood. Language: Telugu. Country: India. Genre: Action. Director: Kiran Varma. Cast: Ananya Reddy, Sophia Davis. Runtime: 169 minutes. Rating: 6.5. Overview: Tollywood Story 2026 371 is a action film released in 2026. It follows Ananya Reddy and Sophia Davis through a story involving mission, chase, conflict. The film is directed by Kiran Varma and belongs to the Tollywood film industry. Keywords: mission, chase, conflict.",synthetic_demo_data
173,Hollywood Story 2024 173,2024,Hollywood,English,United States,Comedy,Arjun Rao,Arjun Kumar; Noah Smith,160,6.4,"Hollywood Story 2024 173 is a comedy film released in 2024. It follows Arjun Kumar and Noah Smith through a story involving friendship, humor, unexpected events. The film is directed by Arjun Rao and belongs to the Hollywood film industry.","friendship, humor, unexpected events","Title: Hollywood Story 2024 173. Year: 2024. Industry: Hollywood. Language: English. Country: United States. Genre: Comedy. Director: Arjun Rao. Cast: Arjun Kumar, Noah Smith. Runtime: 160 minutes. Rating: 6.4. Overview: Hollywood Story 2024 173 is a comedy film released in 2024. It follows Arjun Kumar and Noah Smith through a story involving friendship, humor, unexpected events. The film is directed by Arjun Rao and belongs to the Hollywood film industry. Keywords: friendship, humor, unexpected events.",synthetic_demo_data
451,Hollywood Story 2022 451,2022,Hollywood,English,United States,Action,Ryan Miller,Ravi Patel; Liam Johnson,162,8.2,"Hollywood Story 2022 451 is a action film released in 2022. It follows Ravi Patel and Liam Johnson through a story involving mission, chase, conflict. The film is directed by Ryan Miller and belongs to the Hollywood film industry.","mission, chase, conflict","Title: Hollywood Story 2022 451. Year: 2022. Industry: Hollywood. Language: English. Country: United States. Genre: Action. Director: Ryan Miller. Cast: Ravi Patel, Liam Johnson. Runtime: 162 minutes. Rating: 8.2. Overview: Hollywood Story 2022 451 is a action film released in 2022. It follows Ravi Patel and Liam Johnson through a story involving mission, chase, conflict. The film is directed by Ryan Miller and belongs to the Hollywood film industry. Keywords: mission, chase, conflict.",synthetic_demo_data
126,Hollywood Story 2026 126,2026,Hollywood,English,United States,Science Fiction,Nisha Kapoor,Olivia Wilson; Ananya Reddy,155,7.3,"Hollywood Story 2026 126 is a science fiction film released in 2026. It follows Olivia Wilson and Ananya Reddy through a story involving technology, future, artificial intelligence. The film is directed by Nisha Kapoor and belongs to the Hollywood film industry.","technology, future, artificial intelligence","Title: Hollywood Story 2026 126. Year: 2026. Industry: Hollywood. Language: English. Country: United States. Genre: Science Fiction. Director: Nisha Kapoor. Cast: Olivia Wilson, Ananya Reddy. Runtime: 155 minutes. Rating: 7.3. Overview: Hollywood Story 2026 126 is a science fiction film released in 2026. It follows Olivia Wilson and Ananya Reddy through a story involving technology, future, artificial intelligence. The film is directed by Nisha Kapoor and belongs to the Hollywood film industry. Keywords: technology, future, artificial intelligence.",synthetic_demo_data
1180,Tollywood Story 2024 180,2024,Tollywood,Telugu,India,Crime,David Thomas,Liam Johnson; Arjun Kumar,128,6.2,"Tollywood Story 2024 180 is a crime film released in 2024. It follows Liam Johnson and Arjun Kumar through a story involving police, conspiracy, investigation. The film is directed by David Thomas and belongs to the Tollywood film industry.","police, conspiracy, investigation","Title: Tollywood Story 2024 180. Year: 2024. Industry: Tollywood. Language: Telugu. Country: India. Genre: Crime. Director: David Thomas. Cast: Liam Johnson, Arjun Kumar. Runtime: 128 minutes. Rating: 6.2. Overview: Tollywood Story 2024 180 is a crime film released in 2024. It follows Liam Johnson and Arjun Kumar through a story involving police, conspiracy, investigation. The film is directed by David Thomas and belongs to the Tollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
531,Bollywood Story 2022 031,2022,Bollywood,Hindi,India,Action,Ryan Miller,Ravi Patel; Liam Johnson,138,7.8,"Bollywood Story 2022 031 is a action film released in 2022. It follows Ravi Patel and Liam Johnson through a story involving mission, chase, conflict. The film is directed by Ryan Miller and belongs to the Bollywood film industry.","mission, chase, conflict","Title: Bollywood Story 2022 031. Year: 2022. Industry: Bollywood. Language: Hindi. Country: India. Genre: Action. Director: Ryan Miller. Cast: Ravi Patel, Liam Johnson. Runtime: 138 minutes. Rating: 7.8. Overview: Bollywood Story 2022 031 is a action film released in 2022. It follows Ravi Patel and Liam Johnson through a story involving mission, chase, conflict. The film is directed by Ryan Miller and belongs to the Bollywood film industry. Keywords: mission, chase, conflict.",synthetic_demo_data
858,Bollywood Story 2020 358,2020,Bollywood,Hindi,India,Adventure,Emma Brooks,Noah Smith; Rahul Verma,159,8.2,"Bollywood Story 2020 358 is a adventure film released in 2020. It follows Noah Smith and Rahul Verma through a story involving journey, exploration, discovery. The film is directed by Emma Brooks and belongs to the Bollywood film industry.","journey, exploration, discovery","Title: Bollywood Story 2020 358. Year: 2020. Industry: Bollywood. Language: Hindi. Country: India. Genre: Adventure. Director: Emma Brooks. Cast: Noah Smith, Rahul Verma. Runtime: 159 minutes. Rating: 8.2. Overview: Bollywood Story 2020 358 is a adventure film released in 2020. It follows Noah Smith and Rahul Verma through a story involving journey, exploration, discovery. The film is directed by Emma Brooks and belongs to the Bollywood film industry. Keywords: journey, exploration, discovery.",synthetic_demo_data
714,Bollywood Story 2023 214,2023,Bollywood,Hindi,India,Thriller,Emma Brooks,Noah Smith; Rahul Verma,123,7.0,"Bollywood Story 2023 214 is a thriller film released in 2023. It follows Noah Smith and Rahul Verma through a story involving suspense, investigation, danger. The film is directed by Emma Brooks and belongs to the Bollywood film industry.","suspense, investigation, danger","Title: Bollywood Story 2023 214. Year: 2023. Industry: Bollywood. Language: Hindi. Country: India. Genre: Thriller. Director: Emma Brooks. Cast: Noah Smith, Rahul Verma. Runtime: 123 minutes. Rating: 7.0. Overview: Bollywood Story 2023 214 is a thriller film released in 2023. It follows Noah Smith and Rahul Verma through a story involving suspense, investigation, danger. The film is directed by Emma Brooks and belongs to the Bollywood film industry. Keywords: suspense, investigation, danger.",synthetic_demo_data
91,Hollywood Story 2026 091,2026,Hollywood,English,United States,Action,Ryan Miller,Ravi Patel; Liam Johnson,153,8.3,"Hollywood Story 2026 091 is a action film released in 2026. It follows Ravi Patel and Liam Johnson through a story involving mission, chase, conflict. The film is directed by Ryan Miller and belongs to the Hollywood film industry.","mission, chase, conflict","Title: Hollywood Story 2026 091. Year: 2026. Industry: Hollywood. Language: English. Country: United States. Genre: Action. Director: Ryan Miller. Cast: Ravi Patel, Liam Johnson. Runtime: 153 minutes. Rating: 8.3. Overview: Hollywood Story 2026 091 is a action film released in 2026. It follows Ravi Patel and Liam Johnson through a story involving mission, chase, conflict. The film is directed by Ryan Miller and belongs to the Hollywood film industry. Keywords: mission, chase, conflict.",synthetic_demo_data
1451,Tollywood Story 2022 451,2022,Tollywood,Telugu,India,Action,Ryan Miller,Ravi Patel; Liam Johnson,162,8.2,"Tollywood Story 2022 451 is a action film released in 2022. It follows Ravi Patel and Liam Johnson through a story involving mission, chase, conflict. The film is directed by Ryan Miller and belongs to the Tollywood film industry.","mission, chase, conflict","Title: Tollywood Story 2022 451. Year: 2022. Industry: Tollywood. Language: Telugu. Country: India. Genre: Action. Director: Ryan Miller. Cast: Ravi Patel, Liam Johnson. Runtime: 162 minutes. Rating: 8.2. Overview: Tollywood Story 2022 451 is a action film released in 2022. It follows Ravi Patel and Liam Johnson through a story involving mission, chase, conflict. The film is directed by Ryan Miller and belongs to the Tollywood film industry. Keywords: mission, chase, conflict.",synthetic_demo_data
182,Hollywood Story 2026 182,2026,Hollywood,English,United States,Drama,Maya Sharma,Emma Brown; Ravi Patel,142,8.8,"Hollywood Story 2026 182 is a drama film released in 2026. It follows Emma Brown and Ravi Patel through a story involving family, ambition, relationships. The film is directed by Maya Sharma and belongs to the Hollywood film industry.","family, ambition, relationships","Title: Hollywood Story 2026 182. Year: 2026. Industry: Hollywood. Language: English. Country: United States. Genre: Drama. Director: Maya Sharma. Cast: Emma Brown, Ravi Patel. Runtime: 142 minutes. Rating: 8.8. Overview: Hollywood Story 2026 182 is a drama film released in 2026. It follows Emma Brown and Ravi Patel through a story involving family, ambition, relationships. The film is directed by Maya Sharma and belongs to the Hollywood film industry. Keywords: family, ambition, relationships.",synthetic_demo_data
876,Bollywood Story 2024 376,2024,Bollywood,Hindi,India,Science Fiction,Sophia Wilson,Sophia Davis; Vivek Rao,123,6.8,"Bollywood Story 2024 376 is a science fiction film released in 2024. It follows Sophia Davis and Vivek Rao through a story involving technology, future, artificial intelligence. The film is directed by Sophia Wilson and belongs to the Bollywood film industry.","technology, future, artificial intelligence","Title: Bollywood Story 2024 376. Year: 2024. Industry: Bollywood. Language: Hindi. Country: India. Genre: Science Fiction. Director: Sophia Wilson. Cast: Sophia Davis, Vivek Rao. Runtime: 123 minutes. Rating: 6.8. Overview: Bollywood Story 2024 376 is a science fiction film released in 2024. It follows Sophia Davis and Vivek Rao through a story involving technology, future, artificial intelligence. The film is directed by Sophia Wilson and belongs to the Bollywood film industry. Keywords: technology, future, artificial intelligence.",synthetic_demo_data
1031,Tollywood Story 2022 031,2022,Tollywood,Telugu,India,Action,Ryan Miller,Ravi Patel; Liam Johnson,138,7.8,"Tollywood Story 2022 031 is a action film released in 2022. It follows Ravi Patel and Liam Johnson through a story involving mission, chase, conflict. The film is directed by Ryan Miller and belongs to the Tollywood film industry.","mission, chase, conflict","Title: Tollywood Story 2022 031. Year: 2022. Industry: Tollywood. Language: Telugu. Country: India. Genre: Action. Director: Ryan Miller. Cast: Ravi Patel, Liam Johnson. Runtime: 138 minutes. Rating: 7.8. Overview: Tollywood Story 2022 031 is a action film released in 2022. It follows Ravi Patel and Liam Johnson through a story involving mission, chase, conflict. The film is directed by Ryan Miller and belongs to the Tollywood film industry. Keywords: mission, chase, conflict.",synthetic_demo_data
787,Bollywood Story 2026 287,2026,Bollywood,Hindi,India,Fantasy,Kiran Varma,Ananya Reddy; Sophia Davis,148,8.9,"Bollywood Story 2026 287 is a fantasy film released in 2026. It follows Ananya Reddy and Sophia Davis through a story involving magic, kingdom, legend. The film is directed by Kiran Varma and belongs to the Bollywood film industry.","magic, kingdom, legend","Title: Bollywood Story 2026 287. Year: 2026. Industry: Bollywood. Language: Hindi. Country: India. Genre: Fantasy. Director: Kiran Varma. Cast: Ananya Reddy, Sophia Davis. Runtime: 148 minutes. Rating: 8.9. Overview: Bollywood Story 2026 287 is a fantasy film released in 2026. It follows Ananya Reddy and Sophia Davis through a story involving magic, kingdom, legend. The film is directed by Kiran Varma and belongs to the Bollywood film industry. Keywords: magic, kingdom, legend.",synthetic_demo_data
415,Hollywood Story 2021 415,2021,Hollywood,English,United States,Romance,Ryan Miller,Ravi Patel; Liam Johnson,153,7.9,"Hollywood Story 2021 415 is a romance film released in 2021. It follows Ravi Patel and Liam Johnson through a story involving love, relationships, emotional journey. The film is directed by Ryan Miller and belongs to the Hollywood film industry.","love, relationships, emotional journey","Title: Hollywood Story 2021 415. Year: 2021. Industry: Hollywood. Language: English. Country: United States. Genre: Romance. Director: Ryan Miller. Cast: Ravi Patel, Liam Johnson. Runtime: 153 minutes. Rating: 7.9. Overview: Hollywood Story 2021 415 is a romance film released in 2021. It follows Ravi Patel and Liam Johnson through a story involving love, relationships, emotional journey. The film is directed by Ryan Miller and belongs to the Hollywood film industry. Keywords: love, relationships, emotional journey.",synthetic_demo_data
252,Hollywood Story 2026 252,2026,Hollywood,English,United States,Drama,David Thomas,Liam Johnson; Arjun Kumar,146,6.8,"Hollywood Story 2026 252 is a drama film released in 2026. It follows Liam Johnson and Arjun Kumar through a story involving family, ambition, relationships. The film is directed by David Thomas and belongs to the Hollywood film industry.","family, ambition, relationships","Title: Hollywood Story 2026 252. Year: 2026. Industry: Hollywood. Language: English. Country: United States. Genre: Drama. Director: David Thomas. Cast: Liam Johnson, Arjun Kumar. Runtime: 146 minutes. Rating: 6.8. Overview: Hollywood Story 2026 252 is a drama film released in 2026. It follows Liam Johnson and Arjun Kumar through a story involving family, ambition, relationships. The film is directed by David Thomas and belongs to the Hollywood film industry. Keywords: family, ambition, relationships.",synthetic_demo_data
70,Hollywood Story 2026 070,2026,Hollywood,English,United States,Crime,Emma Brooks,Noah Smith; Rahul Verma,168,8.9,"Hollywood Story 2026 070 is a crime film released in 2026. It follows Noah Smith and Rahul Verma through a story involving police, conspiracy, investigation. The film is directed by Emma Brooks and belongs to the Hollywood film industry.","police, conspiracy, investigation","Title: Hollywood Story 2026 070. Year: 2026. Industry: Hollywood. Language: English. Country: United States. Genre: Crime. Director: Emma Brooks. Cast: Noah Smith, Rahul Verma. Runtime: 168 minutes. Rating: 8.9. Overview: Hollywood Story 2026 070 is a crime film released in 2026. It follows Noah Smith and Rahul Verma through a story involving police, conspiracy, investigation. The film is directed by Emma Brooks and belongs to the Hollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
804,Bollywood Story 2022 304,2022,Bollywood,Hindi,India,Thriller,Sophia Wilson,Sophia Davis; Vivek Rao,105,6.2,"Bollywood Story 2022 304 is a thriller film released in 2022. It follows Sophia Davis and Vivek Rao through a story involving suspense, investigation, danger. The film is directed by Sophia Wilson and belongs to the Bollywood film industry.","suspense, investigation, danger","Title: Bollywood Story 2022 304. Year: 2022. Industry: Bollywood. Language: Hindi. Country: India. Genre: Thriller. Director: Sophia Wilson. Cast: Sophia Davis, Vivek Rao. Runtime: 105 minutes. Rating: 6.2. Overview: Bollywood Story 2022 304 is a thriller film released in 2022. It follows Sophia Davis and Vivek Rao through a story involving suspense, investigation, danger. The film is directed by Sophia Wilson and belongs to the Bollywood film industry. Keywords: suspense, investigation, danger.",synthetic_demo_data
132,Hollywood Story 2025 132,2025,Hollywood,English,United States,Drama,David Thomas,Liam Johnson; Arjun Kumar,116,8.9,"Hollywood Story 2025 132 is a drama film released in 2025. It follows Liam Johnson and Arjun Kumar through a story involving family, ambition, relationships. The film is directed by David Thomas and belongs to the Hollywood film industry.","family, ambition, relationships","Title: Hollywood Story 2025 132. Year: 2025. Industry: Hollywood. Language: English. Country: United States. Genre: Drama. Director: David Thomas. Cast: Liam Johnson, Arjun Kumar. Runtime: 116 minutes. Rating: 8.9. Overview: Hollywood Story 2025 132 is a drama film released in 2025. It follows Liam Johnson and Arjun Kumar through a story involving family, ambition, relationships. The film is directed by David Thomas and belongs to the Hollywood film industry. Keywords: family, ambition, relationships.",synthetic_demo_data
301,Hollywood Story 2026 301,2026,Hollywood,English,United States,Action,Aarav Mehta,Ayaan Khan; Olivia Wilson,165,8.5,"Hollywood Story 2026 301 is a action film released in 2026. It follows Ayaan Khan and Olivia Wilson through a story involving mission, chase, conflict. The film is directed by Aarav Mehta and belongs to the Hollywood film industry.","mission, chase, conflict","Title: Hollywood Story 2026 301. Year: 2026. Industry: Hollywood. Language: English. Country: United States. Genre: Action. Director: Aarav Mehta. Cast: Ayaan Khan, Olivia Wilson. Runtime: 165 minutes. Rating: 8.5. Overview: Hollywood Story 2026 301 is a action film released in 2026. It follows Ayaan Khan and Olivia Wilson through a story involving mission, chase, conflict. The film is directed by Aarav Mehta and belongs to the Hollywood film industry. Keywords: mission, chase, conflict.",synthetic_demo_data
1430,Tollywood Story 2022 430,2022,Tollywood,Telugu,India,Crime,Emma Brooks,Noah Smith; Rahul Verma,96,8.8,"Tollywood Story 2022 430 is a crime film released in 2022. It follows Noah Smith and Rahul Verma through a story involving police, conspiracy, investigation. The film is directed by Emma Brooks and belongs to the Tollywood film industry.","police, conspiracy, investigation","Title: Tollywood Story 2022 430. Year: 2022. Industry: Tollywood. Language: Telugu. Country: India. Genre: Crime. Director: Emma Brooks. Cast: Noah Smith, Rahul Verma. Runtime: 96 minutes. Rating: 8.8. Overview: Tollywood Story 2022 430 is a crime film released in 2022. It follows Noah Smith and Rahul Verma through a story involving police, conspiracy, investigation. The film is directed by Emma Brooks and belongs to the Tollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
327,Hollywood Story 2024 327,2024,Hollywood,English,United States,Fantasy,Daniel Carter,Rahul Verma; Mia Taylor,104,8.2,"Hollywood Story 2024 327 is a fantasy film released in 2024. It follows Rahul Verma and Mia Taylor through a story involving magic, kingdom, legend. The film is directed by Daniel Carter and belongs to the Hollywood film industry.","magic, kingdom, legend","Title: Hollywood Story 2024 327. Year: 2024. Industry: Hollywood. Language: English. Country: United States. Genre: Fantasy. Director: Daniel Carter. Cast: Rahul Verma, Mia Taylor. Runtime: 104 minutes. Rating: 8.2. Overview: Hollywood Story 2024 327 is a fantasy film released in 2024. It follows Rahul Verma and Mia Taylor through a story involving magic, kingdom, legend. The film is directed by Daniel Carter and belongs to the Hollywood film industry. Keywords: magic, kingdom, legend.",synthetic_demo_data
1465,Tollywood Story 2022 465,2022,Tollywood,Telugu,India,Romance,Vikram Singh,Vivek Rao; Emma Brown,98,7.8,"Tollywood Story 2022 465 is a romance film released in 2022. It follows Vivek Rao and Emma Brown through a story involving love, relationships, emotional journey. The film is directed by Vikram Singh and belongs to the Tollywood film industry.","love, relationships, emotional journey","Title: Tollywood Story 2022 465. Year: 2022. Industry: Tollywood. Language: Telugu. Country: India. Genre: Romance. Director: Vikram Singh. Cast: Vivek Rao, Emma Brown. Runtime: 98 minutes. Rating: 7.8. Overview: Tollywood Story 2022 465 is a romance film released in 2022. It follows Vivek Rao and Emma Brown through a story involving love, relationships, emotional journey. The film is directed by Vikram Singh and belongs to the Tollywood film industry. Keywords: love, relationships, emotional journey.",synthetic_demo_data
1114,Tollywood Story 2021 114,2021,Tollywood,Telugu,India,Thriller,Nisha Kapoor,Olivia Wilson; Ananya Reddy,152,7.2,"Tollywood Story 2021 114 is a thriller film released in 2021. It follows Olivia Wilson and Ananya Reddy through a story involving suspense, investigation, danger. The film is directed by Nisha Kapoor and belongs to the Tollywood film industry.","suspense, investigation, danger","Title: Tollywood Story 2021 114. Year: 2021. Industry: Tollywood. Language: Telugu. Country: India. Genre: Thriller. Director: Nisha Kapoor. Cast: Olivia Wilson, Ananya Reddy. Runtime: 152 minutes. Rating: 7.2. Overview: Tollywood Story 2021 114 is a thriller film released in 2021. It follows Olivia Wilson and Ananya Reddy through a story involving suspense, investigation, danger. The film is directed by Nisha Kapoor and belongs to the Tollywood film industry. Keywords: suspense, investigation, danger.",synthetic_demo_data
500,Hollywood Story 2022 500,2022,Hollywood,English,United States,Crime,Priya Reddy,Mia Taylor; Ayaan Khan,100,6.8,"Hollywood Story 2022 500 is a crime film released in 2022. It follows Mia Taylor and Ayaan Khan through a story involving police, conspiracy, investigation. The film is directed by Priya Reddy and belongs to the Hollywood film industry.","police, conspiracy, investigation","Title: Hollywood Story 2022 500. Year: 2022. Industry: Hollywood. Language: English. Country: United States. Genre: Crime. Director: Priya Reddy. Cast: Mia Taylor, Ayaan Khan. Runtime: 100 minutes. Rating: 6.8. Overview: Hollywood Story 2022 500 is a crime film released in 2022. It follows Mia Taylor and Ayaan Khan through a story involving police, conspiracy, investigation. The film is directed by Priya Reddy and belongs to the Hollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
1378,Tollywood Story 2026 378,2026,Tollywood,Telugu,India,Adventure,Nisha Kapoor,Olivia Wilson; Ananya Reddy,137,6.3,"Tollywood Story 2026 378 is a adventure film released in 2026. It follows Olivia Wilson and Ananya Reddy through a story involving journey, exploration, discovery. The film is directed by Nisha Kapoor and belongs to the Tollywood film industry.","journey, exploration, discovery","Title: Tollywood Story 2026 378. Year: 2026. Industry: Tollywood. Language: Telugu. Country: India. Genre: Adventure. Director: Nisha Kapoor. Cast: Olivia Wilson, Ananya Reddy. Runtime: 137 minutes. Rating: 6.3. Overview: Tollywood Story 2026 378 is a adventure film released in 2026. It follows Olivia Wilson and Ananya Reddy through a story involving journey, exploration, discovery. The film is directed by Nisha Kapoor and belongs to the Tollywood film industry. Keywords: journey, exploration, discovery.",synthetic_demo_data
